Demand ID,Role Status,Region,Project Name,Project Type,Demand Received Date,Track,Location Shore,Primary Skill (Must have),Grade,Role Start Date,Role End Date,Number of FTE,Email,First Name,Last Name,Employment Details Hire Date,Work Region,Designation,Pay Grade,Competency,Onsite/ Offshore,Allocation Status,Skills,Employment ID
7275,Staffed,NA,"Hall, Smith and York",Impl,2024-08-05,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",T2,2025-11-16,2026-03-23,0.7,wedwards@example.com,Steven,Stewart,2024-06-04,NA,Manager II - Projects,07-Grade 7,PRGM,Onsite,On Project - Partial,"Core HR,ORC,Absence",61852
4426,Staffed,NA,Lee PLC,Impl,2024-11-04,HCM,Onsite,Redwood HCM - Core HR and ORC,T2,2025-04-30,2025-12-24,0.5,alejandro91@example.net,Allison,Green,2021-04-12,CORPORATE,Associate Consultant,07-Grade 7,SCM,Onsite,Bench,"AP,AR",14690
9527,Open,NA,"Price, Christensen and Reid",Impl,2024-07-05,HCM,Onsite,"Core HR,Talent",G6,2025-02-21,2026-06-25,0.5,storres@example.com,Christopher,Munoz,2023-01-04,NA,Associate Consultant,09-Grade 9,PRGM,Offshore,On Project - Fulltime,"Core HR,Talent",70874
5551,Open,AMEA,Torres-Burns,CEMS,2024-11-14,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,2025-10-14,2026-08-04,0.5,martintheresa@example.net,Rose,Mann,2022-09-08,UK/EUROPE - UK,Sr. Consultant II,07-Grade 7,AD,Offshore,Bench,"Core HR,Talent",65773
5962,Staffed,EUK,Diaz Ltd,Impl,2024-05-05,HCM,Offshore,"Core HR,Talent",T2,2025-02-24,2026-02-14,0.8,morganrobert@example.net,Joel,Mckay,2020-07-05,NA,Associate Consultant,07-Grade 7,SCM,Onsite,On Project - Partial,"ORC,Talent",56501
9927,Open,NA,"Brock, Rollins and Johnson",CEMS,2024-09-08,FIN,Onsite,"Core HR,Talent",G6,2025-10-04,2026-02-10,0.7,gailhernandez@example.net,Kenneth,Rosales,2020-02-10,CORPORATE,Manager I - Delivery,10-Grade 9,ERP Finance,Offshore,On Project - Partial,SQL,33078
9271,Staffed,AMEA,Raymond-Griffith,Impl,2024-03-08,HCM,Offshore,Core HR & Payroll,G8,2025-08-18,2026-01-17,0.6,ubates@example.net,Jodi,Lee,2020-10-21,UK/EUROPE - UK,Manager II - Projects,10-Grade 9,ERP Finance,Onsite,On Project - Partial,"ORC,Talent",90969
5574,Staffed,AMEA,Lester Ltd,CEMS,2024-06-16,HCM,Offshore,Onboarding Journeys,G5,2025-02-17,2026-02-22,0.7,steve33@example.net,Jeffrey,Griffin,2024-04-25,AMEA - KSA,Consultant II,04-Grade 4,ERP Finance,Onsite,On Project - Fulltime,"Core HR,Talent",79503
2169,Staffed,AMEA,Brown Group,Impl,2024-05-31,FIN,Onsite,Onboarding Journeys,G8,2025-07-08,2025-12-27,1.0,bradley93@example.com,Adam,Richardson,2024-08-08,UK/EUROPE - UK,Consultant I,10-Grade 9,AD,Offshore,On Project - Fulltime,"Core HR,ORC,Absence",23643
1040,Open,EUK,"Reeves, Powers and Clark",CEMS,2024-05-17,FIN,Onsite,Core HR & Payroll,G8,2025-06-22,2026-10-07,0.8,gilmoredavid@example.org,Ethan,Burke,2023-05-13,UK/EUROPE - UK,Consultant II,05-Grade 5,HCM,Onsite,Bench,SQL,73697
1779,Open,AMEA,Jackson Group,CEMS,2024-08-25,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,2025-01-14,2025-12-26,1.0,darrenobrien@example.org,Amanda,Woods,2023-08-25,CORPORATE,Consultant I,09-Grade 9,SCM,Offshore,On Project - Fulltime,"ORC,Talent",11479
9814,Open,NA,Love-Reyes,Impl,2024-05-20,HCM,Offshore,Onboarding Journeys,G6,2025-09-06,2026-08-22,1.0,johnsonjeremy@example.com,Zachary,Hooper,2020-10-28,CORPORATE,Sr. Consultant II,04-Grade 4,SCM,Onsite,Bench,"Core HR,ORC,Absence",64916
8761,Staffed,AMEA,"Branch, Monroe and Barnes",CEMS,2024-03-27,FIN,Offshore,"Core HR,Talent",G10,2025-12-09,2026-07-02,0.9,lharrison@example.org,Thomas,Nicholson,2023-03-31,NA,Manager II - Projects,07-Grade 7,PRGM,Offshore,On Project - Partial,"ORC,Talent",52425
1629,Open,AMEA,"Wiley, Johnson and Vazquez",CEMS,2024-01-22,HCM,Onsite,Core HR & Payroll,G10,2025-12-03,2026-02-21,0.7,sheila20@example.org,Lisa,Hughes,2022-03-01,CORPORATE,Consultant I,10-Grade 9,HCM,Onsite,On Project - Partial,"ORC,Talent",60055
1846,Staffed,NA,"Phillips, Carter and Watson",CEMS,2024-01-27,HCM,Offshore,"Core HR,Talent",G6,2025-12-07,2025-12-15,0.8,garyjackson@example.net,Steven,Ayers,2022-05-20,UK/EUROPE - UK,Associate Consultant,05-Grade 5,PRGM,Offshore,Bench,"Core HR,ORC,Absence",33813
7606,Staffed,EUK,Moore LLC,CEMS,2024-09-05,FIN,Onsite,"Core HR,Talent",G5,2025-01-29,2025-12-27,1.0,qbriggs@example.net,Tonya,Thomas,2020-09-09,UK/EUROPE - UK,Consultant II,T2-Programmer Trainee,PRGM,Offshore,On Project - Fulltime,"Core HR,Talent",88560
9869,Open,NA,Brown and Sons,Impl,2024-10-28,FIN,Offshore,Core HR & Payroll,G8,2025-07-20,2026-06-11,0.8,cohencassandra@example.com,Tamara,Valdez,2024-06-01,AMEA - KSA,Associate Consultant,T2-Programmer Trainee,AD,Onsite,On Project - Fulltime,"Core HR,Talent",41036
6585,Open,AMEA,Sims-Brown,CEMS,2024-10-09,FIN,Onsite,Core HR & Payroll,T2,2025-04-07,2026-08-26,0.9,zalvarez@example.com,Kevin,Morgan,2024-08-19,AMEA - KSA,Consultant II,04-Grade 4,AD,Offshore,Bench,"AP,AR",75838
9918,Staffed,EUK,Gross Group,Impl,2024-03-18,FIN,Onsite,Onboarding Journeys,G5,2025-05-22,2026-06-28,0.7,darrenobrien@example.org,Amanda,Woods,2023-08-25,CORPORATE,Consultant I,09-Grade 9,SCM,Offshore,On Project - Fulltime,"ORC,Talent",11479
7505,Open,AMEA,"Snow, Williams and Garcia",Impl,2024-12-14,FIN,Onsite,"Core HR,Talent",G8,2025-10-27,2026-09-28,1.0,pricealexandria@example.com,Caroline,Bell,2022-11-08,NA,Manager I - Delivery,07-Grade 7,SCM,Onsite,On Project - Fulltime,PM,39965
5446,Open,EUK,"Willis, Flores and Byrd",Impl,2024-09-29,FIN,Onsite,"Core HR,Talent",G8,2025-06-18,2026-06-29,0.9,amy03@example.net,Robert,Jones,2023-12-22,UK/EUROPE - UK,Consultant I,05-Grade 5,HCM,Onsite,Freshers Training,"AP,AR",39624
6580,Staffed,NA,"Sullivan, Malone and Fischer",Impl,2024-04-08,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,2025-06-18,2026-06-04,0.8,othomas@example.com,Martin,Fisher,2024-01-28,NA,Manager I - Delivery,T2-Programmer Trainee,AD,Offshore,On Project - Fulltime,PM,94672
9160,Open,NA,Anderson-Holder,CEMS,2024-11-23,FIN,Onsite,Core HR & Payroll,G6,2025-06-06,2026-08-10,0.6,matthewfitzpatrick@example.net,Nicholas,Cooper,2022-09-01,UK/EUROPE - UK,Sr. Consultant II,04-Grade 4,ERP Finance,Offshore,On Project - Fulltime,"Core HR,Talent",40651
8194,Staffed,EUK,Craig Ltd,CEMS,2024-02-26,FIN,Offshore,Onboarding Journeys,G6,2025-04-14,2026-10-16,0.7,guzmantimothy@example.net,Mary,Stewart,2021-02-28,AMEA - KSA,Manager II - Projects,09-Grade 9,ERP Finance,Onsite,Bench,"Core HR,ORC,Absence",82309
3023,Open,AMEA,Smith and Sons,Impl,2024-02-01,FIN,Onsite,Onboarding Journeys,T2,2025-09-08,2026-09-08,1.0,shieldstyler@example.com,Shawn,Mclaughlin,2023-02-02,NA,Consultant II,09-Grade 9,AD,Onsite,Freshers Training,PM,12387
6454,Open,EUK,Bryant Group,CEMS,2024-08-17,FIN,Offshore,Core HR & Payroll,G8,2025-07-21,2026-07-03,0.8,jscott@example.net,James,Nicholson,2020-02-07,NA,Consultant I,T2-Programmer Trainee,ERP Finance,Onsite,On Project - Partial,"Core HR,ORC,Absence",10600
5273,Open,EUK,Jones-Edwards,Impl,2024-04-30,FIN,Onsite,Redwood HCM - Core HR and ORC,G8,2025-09-11,2026-11-05,1.0,woodkimberly@example.net,Kimberly,West,2022-12-16,AMEA - KSA,Sr. Consultant II,09-Grade 9,AD,Onsite,Freshers Training,SQL,50719
4111,Staffed,NA,Lowery-Evans,Impl,2024-02-18,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,2025-06-20,2026-06-22,0.5,jeremybrewer@example.org,Michelle,Beasley,2023-01-27,AMEA - KSA,Sr. Consultant II,T2-Programmer Trainee,ERP Finance,Offshore,On Project - Partial,SQL,36975
5943,Staffed,AMEA,Nelson Ltd,CEMS,2024-03-19,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,2025-02-02,2026-07-13,0.8,oli@example.com,Erin,Russell,2020-03-26,CORPORATE,Consultant I,04-Grade 4,AD,Onsite,Bench,"Core HR,ORC,Absence",20292
5566,Staffed,EUK,Gomez Group,CEMS,2024-07-30,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,2025-10-21,2026-11-19,1.0,apatterson@example.com,Charles,Mcdonald,2020-08-08,AMEA - KSA,Manager II - Projects,T2-Programmer Trainee,AD,Onsite,On Project - Partial,SQL,28024
3900,Staffed,AMEA,"Lewis, Abbott and Whitaker",Impl,2024-11-16,HCM,Onsite,Onboarding Journeys,G10,2025-11-22,2025-12-19,0.9,apatterson@example.com,Charles,Mcdonald,2020-08-08,AMEA - KSA,Manager II - Projects,T2-Programmer Trainee,AD,Onsite,On Project - Partial,SQL,28024
1186,Open,AMEA,"Gentry, Lang and James",Impl,2024-11-27,FIN,Offshore,Core HR & Payroll,G5,2025-07-04,2026-09-17,0.6,uthomas@example.org,Kimberly,Little,2021-10-09,UK/EUROPE - UK,Consultant II,05-Grade 5,PRGM,Offshore,On Project - Partial,PM,68098
5085,Open,AMEA,Skinner PLC,Impl,2024-05-07,HCM,Onsite,Core HR & Payroll,G6,2025-06-12,2025-12-16,0.6,meverett@example.net,Rachel,Fisher,2021-04-08,NA,Consultant II,09-Grade 9,SCM,Onsite,Freshers Training,PM,59070
3150,Open,EUK,"Yang, Holmes and Castro",CEMS,2024-08-16,FIN,Onsite,Onboarding Journeys,T2,2024-12-27,2026-10-28,0.9,monique26@example.org,Leslie,Mendez,2022-10-15,UK/EUROPE - UK,Sr. Consultant II,05-Grade 5,SCM,Offshore,Freshers Training,PM,23228
1522,Staffed,EUK,"Rollins, Holmes and Flores",CEMS,2024-06-29,HCM,Onsite,Onboarding Journeys,G5,2025-03-05,2026-03-18,0.9,martintheresa@example.net,Rose,Mann,2022-09-08,UK/EUROPE - UK,Sr. Consultant II,07-Grade 7,AD,Offshore,Bench,"Core HR,Talent",65773
9886,Open,NA,Richardson Ltd,Impl,2024-02-21,FIN,Offshore,"Core HR,Talent",G5,2025-05-27,2026-11-19,0.6,sara01@example.net,Jerome,Davila,2020-11-05,AMEA - KSA,Manager II - Projects,T2-Programmer Trainee,PRGM,Onsite,On Project - Fulltime,PM,68158
3143,Staffed,EUK,Huynh-Parker,Impl,2024-04-01,HCM,Onsite,Core HR & Payroll,T2,2025-07-06,2026-08-04,0.6,ishaw@example.net,Anita,Anderson,2023-03-12,CORPORATE,Consultant I,10-Grade 9,ERP Finance,Onsite,On Project - Partial,"Core HR,ORC,Absence",29940
6149,Open,EUK,"Young, Wilson and Collins",CEMS,2024-02-22,FIN,Offshore,Redwood HCM - Core HR and ORC,G5,2025-11-10,2025-12-16,1.0,othomas@example.com,Martin,Fisher,2024-01-28,NA,Manager I - Delivery,T2-Programmer Trainee,AD,Offshore,On Project - Fulltime,PM,94672
7268,Staffed,EUK,"Stevenson, Diaz and Collins",Impl,2024-08-12,FIN,Offshore,Redwood HCM - Core HR and ORC,G10,2025-12-02,2026-01-07,0.7,woodkimberly@example.net,Kimberly,West,2022-12-16,AMEA - KSA,Sr. Consultant II,09-Grade 9,AD,Onsite,Freshers Training,SQL,50719
1730,Open,AMEA,Mckinney-Waters,Impl,2024-10-30,HCM,Offshore,Core HR & Payroll,T2,2025-11-15,2026-01-25,1.0,eroth@example.com,George,Sawyer,2021-11-15,NA,Manager II - Projects,04-Grade 4,PRGM,Offshore,Bench,"Core HR,Talent",99131
7504,Staffed,NA,Mcconnell-Williams,CEMS,2024-10-11,FIN,Offshore,Onboarding Journeys,G6,2025-10-31,2026-10-07,0.5,cassandrathompson@example.net,Megan,Cline,2024-09-09,AMEA - KSA,Sr. Consultant II,07-Grade 7,SCM,Onsite,On Project - Fulltime,"Core HR,ORC,Absence",47743
8388,Staffed,EUK,Taylor-Medina,Impl,2024-09-12,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,2025-08-11,2026-04-18,0.9,afields@example.org,Michael,Lyons,2023-02-05,AMEA - KSA,Consultant I,10-Grade 9,HCM,Offshore,On Project - Partial,"Core HR,ORC,Absence",71878
2776,Open,NA,Hancock-Graham,CEMS,2024-09-06,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,2025-08-24,2026-05-10,1.0,achen@example.com,Manuel,Mckinney,2023-08-28,CORPORATE,Manager I - Delivery,10-Grade 9,AD,Offshore,Bench,"Core HR,ORC,Absence",82602
3065,Open,EUK,Simmons-Morgan,CEMS,2024-09-24,FIN,Onsite,Core HR & Payroll,G8,2025-04-17,2026-08-30,0.8,nicole74@example.org,Rodney,Yang,2024-11-15,AMEA - KSA,Consultant II,07-Grade 7,PRGM,Onsite,On Project - Partial,PM,64345
4452,Open,AMEA,"Wallace, Washington and Warren",CEMS,2024-04-17,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,2025-09-22,2026-08-22,0.6,christinalynch@example.com,Olivia,Garcia,2022-08-11,CORPORATE,Associate Consultant,T2-Programmer Trainee,ERP Finance,Offshore,Freshers Training,"ORC,Talent",15338
8271,Staffed,NA,Johnson Ltd,Impl,2024-01-04,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,2025-11-05,2026-12-04,0.7,qbriggs@example.net,Tonya,Thomas,2020-09-09,UK/EUROPE - UK,Consultant II,T2-Programmer Trainee,PRGM,Offshore,On Project - Fulltime,"Core HR,Talent",88560
8223,Open,AMEA,"Mack, Thomas and Casey",Impl,2024-01-20,FIN,Offshore,Core HR & Payroll,G10,2025-05-07,2026-06-24,0.6,bryantstephen@example.com,Jonathan,Cummings,2022-08-11,AMEA - KSA,Sr. Consultant II,07-Grade 7,ERP Finance,Onsite,Freshers Training,"AP,AR",95434
3714,Staffed,AMEA,Lutz-Johnson,Impl,2024-12-09,FIN,Onsite,"Core HR,Talent",G8,2025-08-25,2026-10-11,0.9,umcintyre@example.net,Gary,Chapman,2022-04-16,NA,Manager I - Delivery,10-Grade 9,HCM,Onsite,On Project - Fulltime,"Core HR,ORC,Absence",64509
9227,Open,NA,"Rodriguez, Herring and Lucas",CEMS,2024-07-07,FIN,Offshore,Core HR & Payroll,G8,2025-04-11,2026-12-09,0.9,virginiataylor@example.net,Julie,Carroll,2024-10-22,NA,Manager II - Projects,T2-Programmer Trainee,AD,Onsite,On Project - Fulltime,"ORC,Talent",61609
3060,Open,EUK,Woods Ltd,CEMS,2024-01-22,HCM,Offshore,"Core HR,Talent",T2,2025-01-14,2026-05-24,0.8,mmclean@example.net,Luis,Rodriguez,2023-07-03,NA,Manager I - Delivery,10-Grade 9,SCM,Onsite,Freshers Training,"AP,AR",77060
5229,Staffed,AMEA,Miller LLC,CEMS,2024-01-12,HCM,Onsite,"Core HR,Talent",G6,2025-06-12,2025-12-25,0.7,thomasdaniel@example.com,Carly,Graves,2024-07-20,AMEA - KSA,Sr. Consultant II,04-Grade 4,ERP Finance,Onsite,Bench,"ORC,Talent",88211
8738,Open,NA,"Warren, Rivera and Reyes",Impl,2024-12-11,FIN,Offshore,"Core HR,Talent",T2,2025-10-18,2026-11-19,0.9,afields@example.org,Michael,Lyons,2023-02-05,AMEA - KSA,Consultant I,10-Grade 9,HCM,Offshore,On Project - Partial,"Core HR,ORC,Absence",71878
7423,Staffed,EUK,"Gibbs, Anthony and Duarte",Impl,2024-09-28,FIN,Offshore,Onboarding Journeys,T2,2025-02-09,2026-01-02,0.8,lboyd@example.com,Kayla,Miller,2023-09-01,AMEA - KSA,Manager II - Projects,05-Grade 5,PRGM,Offshore,Bench,SQL,36377
4613,Open,NA,Nelson-Cook,Impl,2024-08-22,FIN,Offshore,Redwood HCM - Core HR and ORC,G6,2024-12-19,2026-06-30,0.9,colleen11@example.net,Kara,Hardy,2020-03-12,CORPORATE,Consultant II,05-Grade 5,ERP Finance,Offshore,Bench,SQL,16766
3239,Open,NA,Valencia and Sons,CEMS,2024-08-15,HCM,Onsite,Redwood HCM - Core HR and ORC,G10,2025-02-04,2026-05-25,0.6,virginiataylor@example.net,Julie,Carroll,2024-10-22,NA,Manager II - Projects,T2-Programmer Trainee,AD,Onsite,On Project - Fulltime,"ORC,Talent",61609
5634,Open,NA,Gibson PLC,Impl,2024-06-21,FIN,Onsite,Core HR & Payroll,G5,2025-09-05,2026-10-14,0.7,mary57@example.com,Wendy,Walker,2021-04-14,AMEA - KSA,Consultant I,09-Grade 9,AD,Offshore,Freshers Training,"Core HR,ORC,Absence",83049
8503,Staffed,NA,"Garcia, Patel and West",Impl,2024-02-06,HCM,Onsite,"Core HR,Talent",G5,2025-08-04,2026-08-20,0.6,pamela31@example.org,Peter,Banks,2021-02-04,AMEA - KSA,Consultant II,T2-Programmer Trainee,HCM,Offshore,On Project - Partial,SQL,96180
9852,Open,NA,"Smith, Stafford and Joseph",Impl,2024-10-25,HCM,Offshore,Core HR & Payroll,T2,2025-03-16,2026-04-24,0.9,daniel20@example.net,Steven,Nguyen,2022-05-08,AMEA - KSA,Associate Consultant,10-Grade 9,SCM,Offshore,Freshers Training,"AP,AR",34734
1311,Staffed,EUK,"Molina, Kirk and Arroyo",CEMS,2024-03-13,FIN,Offshore,Onboarding Journeys,T2,2025-08-30,2026-07-17,0.7,oli@example.com,Erin,Russell,2020-03-26,CORPORATE,Consultant I,04-Grade 4,AD,Onsite,Bench,"Core HR,ORC,Absence",20292
2759,Staffed,NA,Wallace-Black,Impl,2024-03-26,FIN,Offshore,Core HR & Payroll,G6,2025-01-06,2026-08-16,0.8,mmclean@example.net,Luis,Rodriguez,2023-07-03,NA,Manager I - Delivery,10-Grade 9,SCM,Onsite,Freshers Training,"AP,AR",77060
4271,Staffed,EUK,"Vasquez, Vega and Simmons",Impl,2024-10-08,HCM,Onsite,"Core HR,Talent",G10,2025-05-27,2026-02-15,0.7,colinhenry@example.com,Courtney,Collins,2020-04-30,CORPORATE,Manager II - Projects,T2-Programmer Trainee,SCM,Onsite,Bench,"AP,AR",69590
6736,Staffed,EUK,Terry-Golden,Impl,2024-02-14,FIN,Onsite,Core HR & Payroll,T2,2024-12-29,2026-10-29,1.0,vanessagarcia@example.com,Glenn,Davenport,2021-04-11,NA,Manager I - Delivery,10-Grade 9,PRGM,Onsite,Freshers Training,"Core HR,ORC,Absence",39072
6092,Open,EUK,Johnson-Kelly,Impl,2024-01-05,HCM,Offshore,Redwood HCM - Core HR and ORC,T2,2025-04-07,2026-05-07,1.0,clee@example.net,Dean,Jones,2020-06-20,UK/EUROPE - UK,Manager II - Projects,10-Grade 9,SCM,Onsite,On Project - Fulltime,PM,23858
3154,Open,EUK,Mitchell Inc,Impl,2024-04-01,FIN,Onsite,Onboarding Journeys,G10,2025-09-27,2026-04-30,0.9,martintheresa@example.net,Rose,Mann,2022-09-08,UK/EUROPE - UK,Sr. Consultant II,07-Grade 7,AD,Offshore,Bench,"Core HR,Talent",65773
1529,Open,NA,Evans-Anderson,Impl,2024-08-30,FIN,Offshore,"Core HR,Talent",T2,2025-10-05,2026-07-28,0.5,garyjackson@example.net,Steven,Ayers,2022-05-20,UK/EUROPE - UK,Associate Consultant,05-Grade 5,PRGM,Offshore,Bench,"Core HR,ORC,Absence",33813
5472,Open,EUK,Johnson PLC,Impl,2024-04-12,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,2025-12-08,2026-03-27,0.5,kristieadams@example.com,Bryan,Buck,2021-06-02,UK/EUROPE - UK,Sr. Consultant II,07-Grade 7,PRGM,Onsite,On Project - Fulltime,"ORC,Talent",45466
9350,Staffed,AMEA,"Whitehead, Delgado and Lee",CEMS,2024-07-11,HCM,Offshore,Core HR & Payroll,G6,2025-01-11,2026-06-02,1.0,chenderson@example.net,Tyler,Vasquez,2022-02-20,UK/EUROPE - UK,Manager I - Delivery,04-Grade 4,PRGM,Onsite,Freshers Training,"Core HR,Talent",30906
4418,Open,NA,Harris LLC,CEMS,2024-09-07,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,2025-09-23,2026-06-24,0.9,daniel20@example.net,Steven,Nguyen,2022-05-08,AMEA - KSA,Associate Consultant,10-Grade 9,SCM,Offshore,Freshers Training,"AP,AR",34734
8107,Open,NA,Nielsen-Hunt,Impl,2024-04-01,FIN,Offshore,Core HR & Payroll,G10,2025-08-23,2026-11-25,0.7,heather04@example.net,Angela,Collins,2023-05-01,CORPORATE,Manager I - Delivery,09-Grade 9,HCM,Offshore,Freshers Training,SQL,86593
6609,Open,NA,"Bell, Jenkins and Kennedy",Impl,2024-03-05,FIN,Onsite,Core HR & Payroll,G8,2025-10-21,2026-07-20,1.0,odavis@example.net,Jerry,Price,2022-05-02,AMEA - KSA,Consultant II,10-Grade 9,AD,Onsite,Bench,"Core HR,ORC,Absence",65216
4540,Open,AMEA,"Key, Lyons and Rodriguez",CEMS,2024-06-03,FIN,Offshore,Core HR & Payroll,G8,2025-07-16,2026-11-25,0.6,matthewgoodman@example.org,Karl,Peterson,2023-09-14,AMEA - KSA,Manager I - Delivery,07-Grade 7,ERP Finance,Onsite,Bench,SQL,55588
3383,Open,AMEA,Wilson-Jenkins,CEMS,2024-03-23,FIN,Onsite,"Core HR,Talent",G8,2024-12-19,2026-12-11,1.0,ewiggins@example.net,Latoya,Gould,2024-08-13,AMEA - KSA,Sr. Consultant II,05-Grade 5,PRGM,Offshore,Freshers Training,"Core HR,Talent",88786
8164,Open,NA,Holder and Sons,Impl,2024-09-29,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,2025-07-18,2026-07-30,0.7,ubates@example.net,Jodi,Lee,2020-10-21,UK/EUROPE - UK,Manager II - Projects,10-Grade 9,ERP Finance,Onsite,On Project - Partial,"ORC,Talent",90969
6021,Staffed,EUK,Miller Inc,CEMS,2024-08-30,FIN,Onsite,Redwood HCM - Core HR and ORC,G10,2025-04-20,2026-10-19,0.8,nicole74@example.org,Rodney,Yang,2024-11-15,AMEA - KSA,Consultant II,07-Grade 7,PRGM,Onsite,On Project - Partial,PM,64345
1604,Staffed,EUK,Carpenter Inc,Impl,2024-08-23,HCM,Offshore,"Core HR,Talent",G6,2025-08-13,2026-05-30,0.5,gailhernandez@example.net,Kenneth,Rosales,2020-02-10,CORPORATE,Manager I - Delivery,10-Grade 9,ERP Finance,Offshore,On Project - Partial,SQL,33078
1691,Open,NA,King-Fitzgerald,CEMS,2024-04-08,HCM,Offshore,Core HR & Payroll,G6,2025-04-21,2026-06-16,0.8,michaelsosa@example.com,Lauren,Garcia,2023-04-07,CORPORATE,Associate Consultant,04-Grade 4,AD,Offshore,On Project - Fulltime,PM,97329
3942,Open,NA,Martinez and Sons,Impl,2024-01-13,FIN,Offshore,Redwood HCM - Core HR and ORC,G5,2025-10-14,2025-12-25,0.7,jennifer46@example.com,Ashley,Vasquez,2020-04-28,AMEA - KSA,Manager II - Projects,10-Grade 9,SCM,Onsite,Freshers Training,PM,49716
8786,Open,AMEA,Smith-Horton,CEMS,2024-07-29,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,2025-01-21,2026-07-06,0.6,kimberlythompson@example.net,Tracy,Steele,2020-11-07,CORPORATE,Sr. Consultant II,10-Grade 9,AD,Onsite,Freshers Training,SQL,34231
7095,Open,EUK,"Gibbs, Wright and Schaefer",CEMS,2024-02-12,HCM,Offshore,"Core HR,Talent",G10,2025-10-04,2026-06-12,0.8,sramirez@example.net,John,Williams,2023-05-16,UK/EUROPE - UK,Associate Consultant,09-Grade 9,AD,Onsite,On Project - Fulltime,"ORC,Talent",72739
2512,Staffed,NA,"Ramsey, Johnson and Ball",Impl,2024-04-12,HCM,Onsite,"Core HR,Talent",G5,2025-03-23,2026-12-01,0.8,nicole74@example.org,Rodney,Yang,2024-11-15,AMEA - KSA,Consultant II,07-Grade 7,PRGM,Onsite,On Project - Partial,PM,64345
1705,Open,NA,Bailey-Bennett,Impl,2024-07-07,FIN,Offshore,Onboarding Journeys,G10,2025-12-02,2026-11-20,1.0,clee@example.net,Dean,Jones,2020-06-20,UK/EUROPE - UK,Manager II - Projects,10-Grade 9,SCM,Onsite,On Project - Fulltime,PM,23858
8960,Staffed,AMEA,Gardner and Sons,CEMS,2024-05-14,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,2025-06-30,2026-05-10,0.9,johnnyschmidt@example.com,Deborah,Lewis,2020-08-21,CORPORATE,Associate Consultant,04-Grade 4,ERP Finance,Onsite,On Project - Fulltime,"Core HR,ORC,Absence",63652
7849,Open,NA,Bennett Ltd,CEMS,2024-02-21,HCM,Offshore,Onboarding Journeys,G5,2025-07-01,2026-05-20,0.5,bwilliams@example.com,Beth,Huffman,2021-01-21,UK/EUROPE - UK,Associate Consultant,04-Grade 4,AD,Offshore,Freshers Training,PM,85157
5886,Staffed,AMEA,"Hernandez, Bowman and Nielsen",CEMS,2024-04-04,HCM,Onsite,Core HR & Payroll,G6,2025-03-15,2026-06-18,0.5,donald09@example.org,Kevin,Spence,2024-04-24,AMEA - KSA,Sr. Consultant II,09-Grade 9,ERP Finance,Onsite,On Project - Partial,"Core HR,ORC,Absence",74532
9416,Staffed,EUK,"Taylor, Walters and Martin",Impl,2024-09-09,FIN,Onsite,Redwood HCM - Core HR and ORC,G8,2024-12-16,2026-02-17,0.8,bradley93@example.com,Adam,Richardson,2024-08-08,UK/EUROPE - UK,Consultant I,10-Grade 9,AD,Offshore,On Project - Fulltime,"Core HR,ORC,Absence",23643
9859,Open,NA,King PLC,CEMS,2024-01-08,FIN,Offshore,Onboarding Journeys,G5,2025-03-22,2026-11-29,0.7,woodkimberly@example.net,Kimberly,West,2022-12-16,AMEA - KSA,Sr. Consultant II,09-Grade 9,AD,Onsite,Freshers Training,SQL,50719
8363,Staffed,EUK,Tucker Group,Impl,2024-10-01,HCM,Onsite,Core HR & Payroll,G5,2025-09-20,2026-11-24,1.0,pricealexandria@example.com,Caroline,Bell,2022-11-08,NA,Manager I - Delivery,07-Grade 7,SCM,Onsite,On Project - Fulltime,PM,39965
9121,Open,NA,Thomas-Rojas,CEMS,2024-06-25,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,2025-04-29,2026-01-16,1.0,monique26@example.org,Leslie,Mendez,2022-10-15,UK/EUROPE - UK,Sr. Consultant II,05-Grade 5,SCM,Offshore,Freshers Training,PM,23228
